OBJECTID,Join_Count,TARGET_FID,STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,AREA_SQFT,AREA_ACRES,POP100_RE,HU100_RE,LOGPL94171,LOGSF1,LOGACS0610,LOGSF1C,area_km,area_mi,POLY_AREA,geoid_2010,OBJECTID,Boston_tracts_for_data_OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,AREA_SQFT,AREA_ACRES,POP100_RE,HU100_RE,LOGPL94171,LOGSF1,LOGACS0610,LOGSF1C,area_km,area_mi,POLY_AREA,geoid_2010,Boston_tracts_for_data_Shape_Len,Boston_tracts_for_data_Shape_Are,HVI_variables_2011_ExcelToTa_OBJ,GEOID10_1,tract_area,highdev_percent,GEOid,undev_percent,geoid11,hispanic,foreign,english,poverty,black,over65,disability,oldhouse,housing,unwt_housing,unemployed,alone65house,housingdensity,unwt_housingdensity,undev_wt,highdev_wt,hispanic_wt,foreign_wt,english_wt,poverty_wt,black_wt,over65_wt,disability_wt,oldhouse_wt,housingdensity_wt,unemployed_wt,alone65house_wt,factor1,factor2,factor3,factor4,factor5,HVI,factor1_cat,factor2_cat,factor3_cat,factor4_cat,factor5_cat,HVI_cat,OBJECTID,GEOID10,NAMELSAD10,COUNT,AREA,MEAN,GEOid,Shape_Length,Shape_Area
130,4,130,25,025,130406,25025130406,1304.06,Census Tract 1304.06,G5020,1048780,5879,+42.2600645,-071.1514976,11351426.76,260.5929,5107,2192,0175500,148490,0004000,0148490,1.054586272,0.407176407,1.054586272,25025130406,130,130,25,025,130406,25025130406,1304.06,Census Tract 1304.06,G5020,1048780,5879,+42.2600645,-071.1514976,11351426.76,260.5929,5107,2192,0175500,148490,0004000,0148490,1.054586272,0.407176407,1.054586272,25025130406,5430.345756,1054558.759,1263,25025130406,1.054586272,0.183829233,25025130406,0.017600957,25025130406,0.231153595,0.321094938,0.347382142,0.193134912,0.46882468,0.134260265,0.062350641,0.883700441,2270,96,0.059526396,0.14726185,2152.502892,91.03095929,-0.010384565,0.101106078,0.19416902,0.282563546,0.323065392,0.119743645,0.403189224,0.122176841,0.051127526,0.82184141,1851.152487,0.046430589,0.139898757,0.701021665,0.66636048,0.321816001,-0.451125567,0.374010577,1.612083156,4,4,4,3,4,19,130,25025140102,Census Tract 1401.02,2343,2108700,34.67861274,25025140102,5430.345756,1054558.759
131,5,131,25,025,120103,25025120103,1201.03,Census Tract 1201.03,G5020,353248,0,+42.3117567,-071.1182632,3802045.27,87.2829,1508,696,0175434,148424,0003986,0148424,0.353222975,0.136379608,0.353222975,25025120103,131,131,25,025,120103,25025120103,1201.03,Census Tract 1201.03,G5020,353248,0,+42.3117567,-071.1182632,3802045.27,87.2829,1508,696,0175434,148424,0003986,0148424,0.353222975,0.136379608,0.353222975,25025120103,2395.333744,353222.9749,1249,25025120103,0.353222975,0.037925156,25025120103,0,25025120103,0.057449495,0.134469697,0.094065657,0.075757576,0.083333333,0.113636364,0.02020202,0.950724638,690,81,0.006313131,0.12037037,1953.440317,229.3169068,0,0.020858836,0.048257576,0.118333333,0.087481061,0.046969697,0.071666667,0.103409091,0.016565657,0.884173913,1679.958673,0.004924242,0.114351852,-0.862159714,-0.893489857,0.053380311,-0.502971113,0.824876699,-1.380363674,3,3,4,3,4,17,131,25025120104,Census Tract 1201.04,319,287100,34.60079533,25025120104,2395.333744,353222.9749
132,4,132,25,025,100700,25025100700,1007,Census Tract 1007,G5020,1203877,173339,+42.2826719,-071.0479602,13058453.75,299.7808,4322,1975,0175357,148347,0003970,0148347,1.213174891,0.46840757,1.213174891,25025100700,132,132,25,025,100700,25025100700,1007,Census Tract 1007,G5020,1203877,173339,+42.2826719,-071.0479602,13058453.75,299.7808,4322,1975,0175357,148347,0003970,0148347,1.213174891,0.46840757,1.213174891,25025100700,5816.271819,1207129.571,1233,25025100700,1.213174891,0.396867284,25025100700,0.015949755,25025100700,0.033424284,0.09572533,0.017280582,0.061618918,0.055934516,0.14324693,0.030695771,0.940932642,1930,145,0.038199181,0.142618384,1590.867083,119.5211021,-0.009410355,0.218277006,0.028076398,0.08423829,0.016070941,0.038203729,0.048103683,0.130354707,0.025170532,0.875067358,1368.145692,0.029795362,0.135487465,-1.222176555,-0.889765154,0.344631989,-0.597307327,0.759006773,-1.605610274,2,3,4,3,4,16,132,25025100800,Census Tract 1008,1944,1749600,32.83562485,25025100800,5816.271819,1207129.571
133,4,133,25,025,100603,25025100603,1006.03,Census Tract 1006.03,G5020,886469,343678,+42.2915512,-071.0413191,9541179.81,219.0353,1904,840,0175354,148344,0003969,0148344,0.88640814,0.342242727,0.88640814,25025100603,133,133,25,025,100603,25025100603,1006.03,Census Tract 1006.03,G5020,886469,343678,+42.2915512,-071.0413191,9541179.81,219.0353,1904,840,0175354,148344,0003969,0148344,0.88640814,0.342242727,0.88640814,25025100603,7462.555361,871504.2551,1232,25025100603,0.88640814,0.39247482,25025100603,0.067079104,25025100603,0.021465969,0.239267016,0.152879581,0.042931937,0.127225131,0.185863874,0.052356021,0.793181818,880,77,0.04921466,0.086526576,992.7706671,86.86743337,-0.039576672,0.215861151,0.018031414,0.210554974,0.14217801,0.026617801,0.109413613,0.169136126,0.042931937,0.737659091,853.7827737,0.038387435,0.082200247,-0.527905098,-0.642724777,0.256763222,-0.753026952,-0.234900563,-1.901794168,3,3,4,3,3,16,133,25025100601,Census Tract 1006.01,614,552600,36.32443218,25025100601,7462.555361,871504.2551
134,8,134,25,025,092101,25025092101,921.01,Census Tract 921.01,G5020,1291966,64101,+42.2979499,-071.0541278,13905650.86,319.2298,6451,2454,0175299,148289,0003959,0148289,1.291882404,0.498796589,1.291882404,25025092101,134,134,25,025,092101,25025092101,921.01,Census Tract 921.01,G5020,1291966,64101,+42.2979499,-071.0541278,13905650.86,319.2298,6451,2454,0175299,148289,0003959,0148289,1.291882404,0.498796589,1.291882404,25025092101,5871.105567,1290056.024,1222,25025092101,1.291882404,0.438411069,25025092101,0.002717411,25025092101,0.118574678,0.390447309,0.394692949,0.241546626,0.174071266,0.083699773,0.154056103,0.885792779,2548,108,0.0671721,0.071396498,1972.315741,83.59894036,-0.001603273,0.241126088,0.099602729,0.343593632,0.367064443,0.149758908,0.149701289,0.076166793,0.126326005,0.823787284,1696.191537,0.052394238,0.067826673,0.730991514,0.204246714,-0.393465618,-0.497990848,0.388085559,0.431867321,4,4,3,3,4,18,134,25025100601,Census Tract 1006.01,614,552600,36.32443218,25025100601,5871.105567,1290056.024
135,5,135,25,025,061101,25025061101,611.01,Census Tract 611.01,G5020,165282,0,+42.3262844,-071.0542968,1778928.98,40.8386,2232,1044,0175102,148092,0003910,0148092,0.165268576,0.063810299,0.165268576,25025061101,135,135,25,025,061101,25025061101,611.01,Census Tract 611.01,G5020,165282,0,+42.3262844,-071.0542968,1778928.98,40.8386,2232,1044,0175102,148092,0003910,0148092,0.165268576,0.063810299,0.165268576,25025061101,2094.379467,165268.5775,1173,25025061101,0.165268576,0.089694631,25025061101,0,25025061101,0.358301527,0.357347328,0.446564885,0.589217557,0.260496183,0.078721374,0.11259542,0.93844697,1056,110,0.097328244,0.099700897,6389.599434,665.5832744,0,0.049332047,0.300973282,0.314465649,0.415305344,0.365314885,0.224026718,0.07163645,0.092328244,0.872755682,5495.055513,0.075916031,0.094715852,1.362545928,1.111537877,-0.258027133,0.651957117,0.742285862,3.610299651,5,5,3,4,4,21,135,25025981201,Census Tract 9812.01,838,754200,32.57930077,25025981201,2094.379467,165268.5775
136,10,136,25,025,070800,25025070800,708,Census Tract 708,G5020,194390,0,+42.3411487,-071.0809850,2092259.14,48.0317,3706,2156,0175140,148130,0003919,0148130,0.19437802,0.075049473,0.19437802,25025070800,136,136,25,025,070800,25025070800,708,Census Tract 708,G5020,194390,0,+42.3411487,-071.0809850,2092259.14,48.0317,3706,2156,0175140,148130,0003919,0148130,0.19437802,0.075049473,0.19437802,25025070800,1857.200126,194378.0212,1182,25025070800,0.19437802,0.473147197,25025070800,0,25025070800,0.13020572,0.20572002,0.173105871,0.198946312,0.154540893,0.060210738,0.056196688,0.969407266,2092,100,0.021324636,0.045522761,10762.53373,514.4614594,0,0.260230959,0.109372805,0.181033618,0.16098846,0.123346713,0.132905168,0.054791771,0.046081284,0.901548757,9255.779009,0.016633216,0.043246623,-0.296946569,-0.312756492,-0.671838111,1.79048048,0.950553163,1.45949247,3,3,3,5,4,18,136,25025010405,Census Tract 104.05,415,373500,38.27752592,25025010405,1857.200126,194378.0212
137,6,137,25,025,070700,25025070700,707,Census Tract 707,G5020,164131,0,+42.3458876,-071.0761484,1766562.81,40.5547,2361,1366,0175137,148127,0003918,0148127,0.164119709,0.06336672,0.164119709,25025070700,137,137,25,025,070700,25025070700,707,Census Tract 707,G5020,164131,0,+42.3458876,-071.0761484,1766562.81,40.5547,2361,1366,0175137,148127,0003918,0148127,0.164119709,0.06336672,0.164119709,25025070700,2195.073884,164119.7092,1181,25025070700,0.164119709,0.559824186,25025070700,0,25025070700,0.059743954,0.144025605,0.08428165,0.124110953,0.344238976,0.064722617,0.073968706,0.675477239,1362,102,0.065078236,0.041570439,8298.820471,621.4975683,0,0.307903302,0.050184922,0.126742532,0.078381935,0.076948791,0.296045519,0.058897582,0.060654339,0.628193833,7136.985605,0.050761024,0.039491917,-0.858615244,0.224474409,-0.6697113,1.149086278,-1.026689339,-1.181455196,3,4,3,5,2,17,137,25025010600,Census Tract 106,378,340200,37.91349691,25025010600,2195.073884,164119.7092
138,6,138,25,025,070600,25025070600,706,Census Tract 706,G5020,132532,0,+42.3432584,-071.0753771,1426485.77,32.7476,2240,1309,0175134,148124,0003917,0148124,0.132525393,0.051168135,0.132525393,25025070600,138,138,25,025,070600,25025070600,706,Census Tract 706,G5020,132532,0,+42.3432584,-071.0753771,1426485.77,32.7476,2240,1309,0175134,148124,0003917,0148124,0.132525393,0.051168135,0.132525393,25025070600,1735.702886,132525.3926,1180,25025070600,0.132525393,0.227568676,25025070600,0,25025070600,0.059817945,0.185955787,0.11053316,0.050281751,0.028175119,0.053749458,0.008669267,0.964595376,1384,117,0.009536194,0.020016013,10443.28164,882.8496765,0,0.125162772,0.050247074,0.163641092,0.102795839,0.031174686,0.024230603,0.048912007,0.007108799,0.897073699,8981.222213,0.007438231,0.019015212,-0.682813357,-1.12136015,-0.854236326,1.707324787,0.918183984,-0.032901062,3,2,3,5,4,17,138,25025070900,Census Tract 709,186,167400,38.56610351,25025070900,1735.702886,132525.3926
139,8,139,25,025,070500,25025070500,705,Census Tract 705,G5020,297278,0,+42.3419361,-071.0718235,3199661.22,73.4541,5460,3066,0175129,148119,0003916,0148119,0.297259456,0.114772059,0.297259456,25025070500,139,139,25,025,070500,25025070500,705,Census Tract 705,G5020,297278,0,+42.3419361,-071.0718235,3199661.22,73.4541,5460,3066,0175129,148119,0003916,0148119,0.297259456,0.114772059,0.297259456,25025070500,2838.129257,297259.4562,1179,25025070500,0.297259456,0.361198082,25025070500,0,25025070500,0.182705718,0.192294282,0.206589958,0.203974895,0.087691771,0.104253835,0.085774059,0.83263192,3089,154,0.064504881,0.091224419,10391.59541,518.0659413,0,0.198658945,0.153472803,0.169218968,0.192128661,0.126464435,0.075414923,0.09487099,0.070334728,0.774347685,8936.77205,0.050313808,0.086663198,-0.115269974,-0.301191478,-0.166062978,1.693890926,0.030476943,1.14184344,3,3,3,5,4,18,139,25025071101,Census Tract 711.01,406,365400,38.60709097,25025071101,2838.129257,297259.4562
140,9,140,25,025,070300,25025070300,703,Census Tract 703,G5020,336063,0,+42.3484105,-071.0703571,3617102.88,83.0373,3909,2706,0175122,148112,0003914,0148112,0.336041213,0.129745719,0.336041213,25025070300,140,140,25,025,070300,25025070300,703,Census Tract 703,G5020,336063,0,+42.3484105,-071.0703571,3617102.88,83.0373,3909,2706,0175122,148112,0003914,0148112,0.336041213,0.129745719,0.336041213,25025070300,2834.582364,336041.2103,1177,25025070300,0.336041213,0.622096728,25025070300,0,25025070300,0.081874005,0.144871503,0.085740277,0.142597225,0.019103935,0.148055492,0.028428474,0.724701195,2510,134,0.037298158,0.095218467,7469.321933,398.7606131,0,0.342153201,0.068774164,0.127486923,0.079738458,0.08841028,0.016429384,0.134730498,0.023311349,0.673972112,6423.616862,0.029092563,0.090457543,-0.799350212,-0.837906163,0.098369904,0.933143137,-0.695563939,-1.301307273,3,3,4,4,3,17,140,25025010702,Census Tract 107.02,332,298800,36.91308518,25025010702,2834.582364,336041.2103
141,7,141,25,025,000401,25025000401,4.01,Census Tract 4.01,G5020,431043,0,+42.3438495,-071.1492929,4639384.1,106.5056,5672,2965,0174855,147845,0003847,0147845,0.431014615,0.166415007,0.431014615,25025000401,141,141,25,025,000401,25025000401,4.01,Census Tract 4.01,G5020,431043,0,+42.3438495,-071.1492929,4639384.1,106.5056,5672,2965,0174855,147845,0003847,0147845,0.431014615,0.166415007,0.431014615,25025000401,2904.454235,431014.6148,1110,25025000401,0.431014615,0.312588844,25025000401,0,25025000401,0.102115385,0.340576923,0.228269231,0.217307692,0.028653846,0.194423077,0.013846154,0.915502793,2864,181,0.020769231,0.23088863,6644.786282,419.9393565,0,0.171923864,0.085776923,0.299707692,0.212290385,0.134730769,0.024642308,0.176925,0.011353846,0.851417598,5714.516203,0.0162,0.219344199,0.122345676,-0.741517777,1.134692708,0.718430145,0.587942322,1.821893074,4,3,5,4,4,20,141,25025000504,Census Tract 5.04,365,328500,37.97135613,25025000504,2904.454235,431014.6148
142,6,142,25,025,000202,25025000202,2.02,Census Tract 2.02,G5020,601637,0,+42.3526051,-071.1543443,6475526.57,148.6576,3885,1522,0174842,147832,0003844,0147832,0.601598505,0.232277552,0.601598505,25025000202,142,142,25,025,000202,25025000202,2.02,Census Tract 2.02,G5020,601637,0,+42.3526051,-071.1543443,6475526.57,148.6576,3885,1522,0174842,147832,0003844,0147832,0.601598505,0.232277552,0.601598505,25025000202,3883.137682,601598.5046,1107,25025000202,0.601598505,0.285293571,25025000202,0,25025000202,0.129442358,0.237503612,0.177405374,0.22912453,0.127419821,0.101993643,0.056631031,0.971291866,1463,113,0.038717134,0.061840121,2431.854449,187.8329137,0,0.156911464,0.10873158,0.209003178,0.164986998,0.142057209,0.109581046,0.092814216,0.046437446,0.903301435,2091.394826,0.030199364,0.058748115,-0.207213648,-0.282529144,-0.347617279,-0.378378519,0.96323071,-0.25250788,3,3,3,3,4,16,142,25025000302,Census Tract 3.02,649,584100,34.39113611,25025000302,3883.137682,601598.5046
143,6,143,25,025,000201,25025000201,2.01,Census Tract 2.01,G5020,599378,0,+42.3540662,-071.1611678,6451197.13,148.0991,3854,1618,0174837,147827,0003843,0147827,0.599338207,0.23140485,0.599338207,25025000201,143,143,25,025,000201,25025000201,2.01,Census Tract 2.01,G5020,599378,0,+42.3540662,-071.1611678,6451197.13,148.0991,3854,1618,0174837,147827,0003843,0147827,0.599338207,0.23140485,0.599338207,25025000201,4008.072722,599338.207,1106,25025000201,0.599338207,0.311328471,25025000201,0,25025000201,0.139102564,0.204166667,0.145512821,0.143589744,0.063141026,0.111858974,0.023717949,0.974276527,1555,125,0.009615385,0.079066265,2594.528401,208.5633763,0,0.171230659,0.116846154,0.179666667,0.135326923,0.089025641,0.054301282,0.101791667,0.019448718,0.90607717,2231.294425,0.0075,0.075112952,-0.352960446,-0.795588167,-0.194106562,-0.336023283,0.983308275,-0.695370183,3,3,3,3,4,16,143,25025000302,Census Tract 3.02,649,584100,34.39113611,25025000302,4008.072722,599338.207
144,9,144,25,025,981100,25025981100,9811,Census Tract 9811,G5020,2713614,19091,+42.2879942,-071.1034042,29412396.21,675.2157,418,136,0175658,148648,0004036,0148648,2.732511963,1.055024547,2.732511963,25025981100,144,144,25,025,981100,25025981100,9811,Census Tract 9811,G5020,2713614,19091,+42.2879942,-071.1034042,29412396.21,675.2157,418,136,0175658,148648,0004036,0148648,2.732511963,1.055024547,2.732511963,25025981100,9286.749358,2732511.962,1299,25025981100,2.732511963,0.019786815,25025981100,0.390923592,25025981100,0.115107914,0.047961631,0.06235012,0.352517986,0.647482014,0.033573141,0.083932854,0.415584416,77,10,0.047961631,0,28.1791996,3.659636311,-0.230644919,0.010882748,0.096690647,0.042206235,0.057985612,0.218561151,0.556834532,0.030551559,0.06882494,0.386493506,24.23411165,0.037410072,0,-1.025973653,1.514338794,-1.080639103,-1.00427075,-2.774966449,-4.37151116,2,5,2,2,1,12,144,25025980300,Census Tract 9803,2318,2086200,29.71649582,25025980300,9286.749358,2732511.962
145,6,145,25,025,140105,25025140105,1401.05,Census Tract 1401.05,G5020,1010909,0,+42.2679970,-071.1251892,10880533,249.7827,3675,1324,0175509,148499,0004002,0148499,1.010838619,0.390285412,1.010838619,25025140105,145,145,25,025,140105,25025140105,1401.05,Census Tract 1401.05,G5020,1010909,0,+42.2679970,-071.1251892,10880533,249.7827,3675,1324,0175509,148499,0004002,0148499,1.010838619,0.390285412,1.010838619,25025140105,4331.603197,1010838.618,1265,25025140105,1.010838619,0.130776287,25025140105,0.015636985,25025140105,0.239495798,0.254201681,0.280462185,0.030462185,0.455357143,0.102678571,0.040441176,0.974512744,1334,97,0.053834034,0.078714859,1319.696314,95.95992687,-0.009225821,0.071926958,0.201176471,0.223697479,0.260829832,0.018886555,0.391607143,0.0934375,0.033161765,0.906296852,1134.93883,0.041990546,0.074779116,0.3742095,0.228489064,-0.246734067,-0.667948781,0.984897282,0.672912997,4,4,3,3,4,18,145,25025140400,Census Tract 1404,2099,1889100,34.37607431,25025140400,4331.603197,1010838.618
146,10,146,25,025,980700,25025980700,9807,Census Tract 9807,G5020,2887914,53081,+42.2650180,-071.1400504,31654255.2,726.6817,6,5,0175654,148644,0004034,0148644,2.940788333,1.135440181,2.940788333,25025980700,146,146,25,025,980700,25025980700,9807,Census Tract 9807,G5020,2887914,53081,+42.2650180,-071.1400504,31654255.2,726.6817,6,5,0175654,148644,0004034,0148644,2.940788333,1.135440181,2.940788333,25025980700,12432.46794,2940788.335,1297,25025980700,2.940788333,0.007517351,25025980700,0.570999643,25025980700,0,0,0,0,0,1,0,1,4,,0,1,1.360179499,,-0.33688979,0.004134543,0,0,0,0,0,0.91,0,0.93,1.169754369,0,0.95,-1.589925261,-1.348510778,10.00123086,-1.01128708,1.156347906,7.207855649,2,2,6,2,5,17,146,25025140102,Census Tract 1401.02,2343,2108700,34.67861274,25025140102,12432.46794,2940788.335
147,6,147,25,025,120105,25025120105,1201.05,Census Tract 1201.05,G5020,1837989,2474,+42.3087398,-071.1262938,19809165.83,454.7559,2444,953,0175440,148430,0003988,0148430,1.840339052,0.710556038,1.840339052,25025120105,147,147,25,025,120105,25025120105,1201.05,Census Tract 1201.05,G5020,1837989,2474,+42.3087398,-071.1262938,19809165.83,454.7559,2444,953,0175440,148430,0003988,0148430,1.840339052,0.710556038,1.840339052,25025120105,7670.209702,1835774.766,1251,25025120105,1.840339052,0.037012672,25025120105,0.16115278,25025120105,0.047679864,0.137079608,0.076202639,0.095359728,0.076628352,0.249042146,0.047679864,0.855758881,929,105,0.024691358,0.159867696,504.7982864,57.05470406,-0.09508014,0.02035697,0.040051086,0.120630055,0.070868455,0.059123031,0.065900383,0.226628352,0.039097488,0.795855759,434.1265263,0.019259259,0.151874311,-0.926672962,-0.753034894,1.027072057,-0.880142762,0.186050059,-1.346728503,3,3,5,3,4,18,147,25025120104,Census Tract 1201.04,319,287100,34.60079533,25025120104,7670.209702,1835774.766
148,5,148,25,025,070200,25025070200,702,Census Tract 702,G5020,268778,0,+42.3496539,-071.0639144,2892950.65,66.413,5218,1690,0175118,148108,0003913,0148108,0.268764978,0.103770323,0.268764978,25025070200,148,148,25,025,070200,25025070200,702,Census Tract 702,G5020,268778,0,+42.3496539,-071.0639144,2892950.65,66.413,5218,1690,0175118,148108,0003913,0148108,0.268764978,0.103770323,0.268764978,25025070200,2361.519937,268764.9746,1176,25025070200,0.268764978,0.873757286,25025070200,0,25025070200,0.032777979,0.485693589,0.431546541,0.284679464,0.040202825,0.118073162,0.072256429,0.723842196,1749,114,0.080586744,0.233271946,6507.544289,424.1624065,0,0.480566507,0.027533502,0.427410359,0.401338283,0.176501268,0.03457443,0.107446577,0.059250272,0.673173242,5596.488088,0.06285766,0.221608349,0.862815368,-0.266589952,0.727542765,0.68279369,-0.701342357,1.305219513,4,3,4,4,3,18,148,25025981700,Census Tract 9817,359,323100,31.20979668,25025981700,2361.519937,268764.9746
149,6,149,25,025,070101,25025070101,701.01,Census Tract 701.01,G5020,1019135,89007,+42.3524416,-071.0575175,10969123.93,251.8164,5902,3383,0175109,148099,0003912,0148099,1.019069031,0.393463179,1.019069031,25025070101,149,149,25,025,070101,25025070101,701.01,Census Tract 701.01,G5020,1019135,89007,+42.3524416,-071.0575175,10969123.93,251.8164,5902,3383,0175109,148099,0003912,0148099,1.019069031,0.393463179,1.019069031,25025070101,5262.451811,1017802.357,1175,25025070101,1.019069031,0.790863792,25025070101,0.002424283,25025070101,0.074146864,0.349294265,0.179381812,0.19760586,0.034304091,0.151688405,0.033410756,0.495586381,3172,149,0.04752546,0.145172911,3112.644878,146.2118811,-0.001430327,0.434975086,0.062283366,0.307378953,0.166825085,0.122515633,0.029501519,0.138036448,0.02739682,0.460895334,2676.874595,0.037069859,0.137914265,-0.053206947,-0.645539971,0.405864401,-0.201056269,-2.236799975,-2.73073876,3,3,4,3,1,14,149,25025030300,Census Tract 303,768,691200,35.86773116,25025030300,5262.451811,1017802.357
